sentence	label
Everything we 're gon na be eatin ' is on this table . 	0
[PERSON] did and a lot of other guys . 	0
[LOCATION] . 	0
Okay I have to study [PERSON] and [PERSON] . 	0
[PERSON] put your suitcase down here . 	0
90 % sure ? - 90 % señor . 	0
I know . 	0
Who is this ? 	0
What ? 	0
Here is a garbage truck . 	0
Thank you for the correction . 	0
We went to the very heart of the vessel ... The propulsion unit . 	0
We got the call . 	0
Would you identify him ? 	0
No no . 	0
[LOCATION] flush . 	0
Director of geophysics research for some of the country 's top oil companies . 	0
Yes Commissioner . 	0
I 've done my job for today . 	0
[LOCATION] ! 	0
You 've got a gun . 	0
[LOCATION] . 	0
I for example . 	0
[LOCATION] ? 	0
Perhaps it wo n't take ... 	0
Just park by the hydrant . 	0
[LOCATION] ! 	0
Your Pa 'd tell you . 	0
I work with everybody . 	0
And I stormed out . 	0
Thank you very much . 	0
Friends . 	0
We 've got 30 days survivors ' leave . 	0
I wanted to talk about this rapist you habitualized . 	0
Is there no a door of another side ? 	0
[PERSON] ! 	0
Force of habit . 	0
We 've shifted 80 percent of our resources to the urban pacification plan . 	0
I 'm [PERSON] . 	0
You must be confused senor . 	0
Just a few questions . 	0
Unless you want me here I 'm supposed to meet the coroner . 	0
[PERSON] was 6 ' 4 . 	0
He was known to me as [PERSON] from previous encounters . 	0
[LOCATION] ... 	0
I should explain something to you Governor . 	0
Go on . 	0
There 's no smell of gas . 	0
They 're on it sir . 	0
Yeah . 	0
He was working with the Royals . 	0
I 'm sorry to hear that but that is no excuse for criminal behavior . 	0
But when they 're underwater . 	0
The bar 's closed . 	0
Boy that old character mut be a kook . 	0
A lawyer ? 	0
It 's nothing I ca n't fix . 	0
[LOCATION] . 	0
This is the flat where [PERSON] is waiting . 	0
But the bombs are gone . 	0
I can say no more . 	0
That neither . 	0
Apparently [PERSON] asked [PERSON] to share [ORGANIZATION] . 	0
No he was Irish a little older . 	0
Who 's calling ? 	0
[LOCATION] ! 	0
That 's right . 	0
Everything he does everywhere he goes . 	0
Would n't trailer unless our dog went along . 	0
I do not peek . 	0
Oh thank you sir . 	0
You thirsty Pa ? 	0
My brother took all your cigarettes ? I have another pack . 	0
We 'll have to find new opportunities . 	0
[LOCATION] anyone else ? 	0
What are you doing ? 	0
And what kind of pasta do you have ? Macaroni and cheese . 	0
Right standard rudder . 	0
[LOCATION] ! 	0
Give me a minute . 	0
If I ca n't afford you as an independent who can ? 	0
She already died from multiple head injuries . [PERSON] ? 	0
No sensational drawings . Yes ? 	0
What ? Kirk and [PERSON] are having it out . 	0
I find . 	0
Three Captain . 	0
Blowing them up . 	0
We could n't discuss this plan unless there was a bedroom close by . 	0
She was n't shot . She was just dizzy . 	0
It 's in the roof of the Xobile . 	0
Within the intelligence communities they have something called ... 	0
It was a close fight . 	0
Do you like the song ? 	0
[LOCATION] is [PERSON] beat a second-rate fighter with so much glass in his jaw he oughta be a chandelier . 	0
[LOCATION] ! 	0
So I think we 're just gon na have to you know take all this with a very large grain of salt . 	0
And get it ready just in case . 	0
I think it 's the weed bruv . 	0
It 's a very busy time right now . 	0
[LOCATION] ? 	0
Yeah there was something there . 	0
It does n't matter who wins or loses just so long as Big Ben wins for Mayor . 	0
I did a catalogue with his names and residences . 	0
[LOCATION] in the stewards . 	0
It 's organic . 	0
I 'm confusing myself with meaning to drink . 	0
The accordion player is the gardener 's son . 	0
I will . 	0
No he ca n't . 	0
But there 's a limit . 	0
We were disguised . - [PERSON] ! 	0
No taxis ? 	0
What ? 	0
Uh not yet . 	0
I would say ... 30-40 per cent . 	0
And then got by us . 	0
[PERSON] [ORGANIZATION] . 	0
I did n't see this but one of the guys outside a Hundjager he followed me . 	0
I mean the train is so ... 	0
How much longer ? 	0
Surely you ask for [PERSON] long will I stay here . 	0
You 're gon na be out for as long as it takes -- 4 weeks 8 weeks however long . 	0
A hundred thousand dollars ? 	0
[LOCATION] it up . 	0
Nah I do n't need one . 	0
But I 'm here now . 	0
Undercover . 	0
[PERSON] was n't so hot . - I like those details . - [LOCATION] to side . 	0
My family . 	0
I think ... what [PERSON] wants us to do now is wait until everyone 's asleep break into that cupboard take the money and go . 	0
I do n't know what happened that night . 	0
[LOCATION] . 	0
What about grandma ? 	0
Use your jackets . 	0
[PERSON] maintained with maximum priority . 	0
I was n't looking where I was going . 	0
I took acid socially . 	0
The King is here . 	0
We 'll talk soon . 	0
There 's no [PERSON] . 	0
What is it ? 	0
They found carpet fibers from some other location . [PERSON] . 	0
This way [PERSON] . 	0
Put her in the house . 	0
Last night . We left her at [ORGANIZATION] 's . 	0
July 30 1944 . 	0
Oh Phyllis ! 	0
At the back are what bikers call [PERSON] and trucks good for hauling beer and Prospects without bikes . 	0
Misplaced ? 	0
[LOCATION] . - [LOCATION] zdorovye . 	0
I want to testify . 	0
And that happens . 	0
[GSP] get holtz [PERSON] and [ORGANIZATION] into my office at 3:00 this afternoon . 	0
[LOCATION] ? 	0
[LOCATION] ? - [PERSON] 's got to do it . 	0
Must have been 27 degrees to the shadow ! There was no a cloud in the sky . 	0
How it can be so certain ? 	0
You called me a little kumquat . 	0
When is that in human time ? 	0
God what 's our status ? 	0
If he looked in ... 	0
So she must have been the [ORGANIZATION] Cavendish entering in the room through that door . 	0
The money . 	0
Yesterday not man . I know what it did not take . 	0
Do you have me now ? 	0
It was my duty as a naval officer . 	0
This is how they 're drawing the likeness with anybody In a really long time . 	0
You must love that guy to do what you did for him . 	0
Sons of the free . 	0
[LOCATION] team . 	0
And now you 're gon na get it . 	0
What is the purpose of travel Count ? 	0
Then rising is better . 	0
That ai n't him . 	0
Let 's reconvene when you know more . 	0
Along with the judges she defied ... And the defense attorneys she defeated . 	0
[LOCATION] . 	0
Because [PERSON] may not be presentable any more . 	0
All I can say is we 're gon na do our best . Everything that can be done to ensure [PERSON] 's safety is being done . 	0
Learned his craft and so forth . Hm ? 	0
Do you have a reservation ? I see . 	0
You 've reached the voice mailbox of [PERSON] . 	0
Why do n't you just confess ? 	0
Snapper it was . 	0
But I did it . 	0
What you really need is someone who knows the territory . 	0
This is my life . 	0
That 's it . 	0
Can you make that without the silky cream sauce ? 	0
I need to see you . 	0
[LOCATION] ? - [LOCATION] kid . ( [ORGANIZATION] ) [PERSON] . 	0
So I liked [PERSON] . 	0
We got ta take this real cool . 	0
You you know ? 	0
There are 112 people aboard the vessel . 	0
I was just looking for some aspirin . 	0
Three hundred dollars . 	0
[PERSON] ! 	0
Will ! 	0
[LOCATION] this is [PERSON] . 	0
[LOCATION] . Nor 's mine . 	0
They 're playing games . 	0
Do you read the paper [PERSON] ? 	0
Yes . 	0
This train goes to [LOCATION] . 	0
Warships ! 	0
Police ! 	0
I 'll leave you these photos of them . 	0
And it 's 111 [FACILITY] York 11101 . 	0
He 's in hell . 	0
[LOCATION] . 	0
People all gone . 	0
Have you seen [PERSON] ? 	0
And this officially was released by the [ORGANIZATION] . 	0
Vice President of the local Vagos . 	0
[GSP] . 	0
Meet the ball . Hold onto the bat OK ? 	0
And time was running out fast . 	0
[LOCATION] . 	0
Daughter ! 	0
They want names . I give them names . 	0
[PERSON] there is a conclusion . 	0
I do n't know [PERSON] . 	0
But you do n't have to talk to them . 	0
Hold on I 'll find out . 	0
All I know you got me in a moody whip . 	0
And we have to save the professor In spite of himself . 	0
Yeah [PERSON] presently holding a passport from [LOCATION] so the accent probably fits . 	0
[PERSON] . 	0
I know . That was me . 	0
That 's all for him . 	0
Hey . 	0
I do n't intend to ... 	0
It is time for the Torlato-Favrinis to get off the world . 	0
0800 hours . [PERSON] and [PERSON] are in [LOCATION] . 	0
This happens . Industrial espionage . 	0
He 's resisting . There 's too much data . 	0
Last chance . 	0
I order those responsible to hand it over immediately . 	0
We have to go . - Let them wait . 	0
Ah what a business show business . 	0
[LOCATION] this is [PERSON] . 	0
[LOCATION] rate is 60 . 	0
How do you do ? 	0
More stallion than mare . 	0
No . 	0
In a way . 	0
Our first case for argument is Backpage versus Dart . 	0
Bye-bye . 	0
Do you see him ? 	0
Want some candy ? 	0
Ten . 	0
Twenty-six hundred . 	0
This is my other older brother . [PERSON] . 	0
No . 	0
Tell me . 	0
Here 's the interest . 	0
You drive to [PERSON] . 	0
Like me he was the first through the door the window the skylight . 	0
Every village every home . 	0
[LOCATION] . 	0
No . 	0
Excuse me . 	0
No I have n't . 	0
His friends are here . 	0
She saw it . She was there . 	0
Do you think father 's transport has already passed by here ? No . 	0
It wakes up early . 	0
You know it man . 	0
He tried to limit the scope of the fingerprint search to exclude his own . 	0
[LOCATION] history . 	0
[LOCATION] . 	0
[LOCATION] . 	0
Get up and come in sisters . 	0
And your son ? 	0
No to call [PERSON] . 	0
What you really want . 	0
She 's a tiger . 	0
Does lifting the spell have to do with an acupuncture point ? 	0
How far in does it have to be ? 	0
That 'll be all gentlemen . 	0
[LOCATION] give me a hand . 	0
[LOCATION] . 	0
[PERSON] came to see me last night . 	0
[LOCATION] . 	0
How did that happen ? 	0
Are you sure they 're here ? 	0
[LOCATION] . 	0
[PERSON] ... 	0
I majored in journalism at the university . 	0
A very old [LOCATION] family . 	0
Mrs. Stubbs ! 	0
We got the chief deputy with us . 	0
It comes . 	0
Women and children upstairs . 	0
Do you know what this is ? 	0
He is the Inspector Japp . 	0
[LOCATION] up in [LOCATION] . 	0
See that civilian down there ? 	0
He 's got a gun ! 	0
Let me ask you somethin ' Pablo . 	0
Was it [PERSON] ? 	0
I was wondering I do notes . 	0
How long 's that take ? 	0
I 'm not sure I want to go now . 	0
I 've been there . 	0
President [PERSON] . 	0
So people say . 	0
Five bucks . 	0
Do n't need no presents . 	0
Come on Congressman . 	0
All right I will ! 	0
You know maybe some place more affordable for you Even better for -- for isaac . 	0
I should go . 	0
Give this man [PERSON] a chance to challenge you for the heavyweight championship . 	0
Open the doors . 	0
[LOCATION] apart . 	0
Is that clear ? 	0
[LOCATION] somebody die or lose money or something ? 	0
You were the [FACILITY] Chief of staff years ago . 	0
What ? 	0
Let 's watch old movies all night . 	0
[LOCATION] speed at 50 fathoms . 	0
Maybe I 'll get lucky and fall . 	0
It 's the music I grew up with . 	0
[LOCATION] ! 	0
I 'll wait in the hall . 	0
Do n't sit down . 	0
[LOCATION] . 	0
[LOCATION] [PERSON] how 's that going ? 	0
There 's a train belonging to my government standing in [LOCATION] . There 's a carriage for myself and my assistants . 	0
This is the technique they 've used . 	0
We need to charter a flight . 	0
I made these calls ... To [LOCATION] from [LOCATION] 's apartment . 	0
Send all nearby units to the scene . 	0
Must be going around . 	0
Yeah . 	0
Well ... You . 	0
All right come here . 	0
[PERSON] [ORGANIZATION] ! 	0
Hell I got a whole yard full of stuff you can start in on next . 	0
[PERSON] [PERSON] . 	0
[LOCATION] ! 	0
[LOCATION] training plane moving north-east to south-west ... 	0
Hey what are you drawing there ? 	0
Can you hear me ? 	0
[LOCATION] care of you . Take care of you . 	0
[PERSON] wake up . 	0
What 's this ? 	0
'We go home . 	0
Sure . 	0
[LOCATION] ! 	0
Let 's keep the fish 's name daddy . 	0
[GSP] . 	0
This is my mom . 	0
Expensive tastes I would imagine . 	0
My conception of a captain is different from yours . 	0
Should we ? 	0
[LOCATION] ! 	0
I could see you were someone to reckon with ... - [PERSON] ? - Yes sir ? 	0
[PERSON] called [PERSON] . 	0
Why ? 	0
Professor ? 	0
Hey ! And do n't forget about the safe . 	0
That 's what I got was arrested for . 	0
From [ORGANIZATION] . 	0
... visit to [LOCATION] . 	0
l stopped off at the cabin . 	0
I 'm one of the partners . 	0
[LOCATION] ! 	0
No thank you . 	0
Hey ! 	0
[PERSON] . - What 's up ? 	0
Mr Canfil . 	0
So now I 'm on . 	0
Yes . Yes clear . 	0
I took care of the passports . 	0
Call me . 	0
[LOCATION] speaking . 	0
Who was the clown ? 	0
[PERSON] [PERSON] is in [LOCATION] . 	0
See that guy over there ? 	0
It 's from a [LOCATION] poem . 	0
What about the girl ? 	0
Which would explain the depth of his hatred for [PERSON] . 	0
[LOCATION] . 	0
Yes . 	0
Which is about the time your visits to the [LOCATION] became pretty regular . 	0
[PERSON] [ORGANIZATION] . [PERSON] . 	0
Yeah check with frank . 	0
[PERSON] ! 	0
She was hiding . 	0
when they decided to divert from [PERSON] Voice they said 	0
[LOCATION] ! 	0
No . 	0
All stations ready . Prepare for diving . 	0
You 're gon na go out ? 	0
It 's ... 	0
Chase it ! 	0
OK . 	0
It 's early days . 	0
[LOCATION] like that . 	0
It 's yours . 	0
I did n't see it . 	0
Find him and meet us at the store . 	0
Is it fair to say ... That the chief deputy is the person in the office ... In whose judgement you place the greatest confidence ? 	0
Please ? 	0
[LOCATION] tower this is [PERSON] 1-3 requesting permission to land . 	0
Yeah . 	0
[LOCATION] you OK ? 	0
